,video_id,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
3027,0ijIF1NDmao,4085884,80344,2728,0,5276
3028,AhPNH05Qg40,321995,9564,152,0,126
3029,UIxRnQAKVXQ,73658,2226,29,0,226
3030,3_8M5J1JZHQ,334727,5473,63,0,259
3031,7EIRvhqvxQc,59895,1869,26,0,154
3032,HNowG52d2ys,1411646,14214,268,0,666
3033,NDCBzDZHwRc,68261,1052,87,0,75
3034,dyWdA1R0TPo,10627,204,0,0,8
3035,NnNnHj9KQQM,24530,740,1,0,22
3036,xIf71zI4r1Q,2287547,15323,323,0,851
3037,Dlec3QQ97LU,100820,1807,29,0,40
3038,vJ_es1vFoSQ,713081,5685,192,0,357
3039,_n1lVf5PEUk,617349,5685,311,0,617
3040,8pzCgU0rbqo,190141,2601,53,0,105
3041,g5pX33d2E8Q,1190419,10434,328,0,474
3042,0V8UA4iP644,178753,2315,49,0,65
3043,0r_Np6v4Nw8,54026,229,17,0,22
3044,v_LrBdnbQO0,59183,290,59,0,28
3045,8aVw_oJpPq4,206712,2911,50,0,94
3046,KIJZbVgL-y0,10867,315,1,0,7
3047,SBI7djxBk7E,490553,3640,99,0,516
3048,kJIMRaMC9fY,765935,7988,454,0,1037
3049,rAPtAi09upI,56489,814,6,0,23
3050,wJcI1AR4HEM,613107,8813,250,0,788
3051,kaBFxQIhEto,3357287,23126,586,0,1278
3052,TdtNjI5K0qc,1939216,27791,477,0,1986
3053,0kWUV0OT0Wg,2310664,19322,5164,0,6489
3054,tWgQk0RAbNg,95533,2202,15,0,334
3055,OT-id2t9yNA,81874,2446,18,0,300
3056,TaRcrtAIKiw,110644,2454,29,0,510
3057,N59XD0ePJbg,228477,3127,59,0,72
3058,se2TPXFEvPI,10639,233,3,0,18
3059,qoIBvym6NZE,504424,16196,97,0,537
3060,5_AaLr7NArI,109636,1584,128,0,138
3061,D53ERn8bB8w,146851,694,19,0,73
3062,oYkTGPvak3A,1820332,28072,837,0,8355
3063,-1pJPWwFypo,1488717,23353,456,0,891
3064,WKk25zdMkqg,359593,3472,76,0,123
3065,YUOF8oEYSNs,208507,10834,83,0,443
3066,9S5PxXn-218,1505891,13836,330,0,1186
3067,n3n4RoKJyHg,946215,7104,176,0,501
3068,TiX6vZ4zjWs,643993,3446,105,0,259
3069,R2SwgH9WZSA,768468,19152,487,0,913
3070,CzigXt8gakA,462159,10332,100,0,1136
3071,r54TNtox-Hk,114957,4785,47,0,371
3072,iLg9gb8ffXs,311794,6748,168,0,393
3073,hSxJEZpYm-Q,260353,7096,108,0,402
3074,nuFIhupwR3I,33767,987,63,0,273
3075,1d4XIbwl45g,36878,764,13,0,63
3076,rpDEFHRyMpo,259223,8210,371,0,918
3077,HZmNGqMdZak,278650,4393,61,0,259
3078,741mR6oytes,4080016,60787,1754,0,5087
3079,SH45DOYYu3o,283624,3669,66,0,119
3080,pvHougBVfrg,9580,81,2,0,3
3081,i330_YhgLnA,159145,2110,36,0,81
3082,RsiXNJ7oCoQ,161290,3096,43,0,330
3083,58K61Z928a0,104911,3592,29,0,197
3084,xb5PW8vQ13Q,28234,160,6,0,35
3085,nY1sCICp1pY,215705,7938,61,0,379
3086,fApoC5CjVdU,7036,77,4,0,2
3087,Z1hjSBhaIpg,293770,5098,77,0,137
3088,tUTAjYiEj_o,4687280,76582,630,0,3955
3089,BIwisi97sd0,979171,0,0,0,629
3090,0piIb5D14t0,42369,516,11,0,17
3091,aOTQgelj834,360604,4809,96,0,155
3092,Dy26skCM1RA,610093,11725,40,0,371
3093,_sMTtofRrII,525131,13307,128,0,849
3094,OfFHPmgMTAA,591372,3832,110,0,405
3095,acGXuRab9fY,381478,2256,55,0,138
3096,tmtiIsZEeV4,67553,1000,18,0,20
3097,wUF-MgkcUSQ,86983,2371,27,0,30
3098,xkeL7Jo94tI,649698,6692,220,0,1097
3099,PGv_aZiGTic,157950,1558,26,0,493
3100,Cd97EBVBGPg,12420,260,3,0,42
3101,446WsO4oOSE,221862,0,0,0,285
3102,QPm5lexcTNg,22519,1407,3,0,214
3103,XhYyrDA3x9o,139871,1558,46,0,289
3104,cl2HCTrvzq0,111027,2765,70,0,200
3105,M0fX_60wd2U,67864,1654,11,0,90
3106,4Ep9q-WE6ug,1580399,28936,557,0,3551
3107,hwIsuMD91jE,3662,252,4,0,68
3108,m2IdP_I_Svk,163339,4569,40,0,227
3109,6NAn4lqW_Vg,236918,4238,52,0,350
3110,eK63IBGm1p4,195554,2568,49,0,166
3111,wd28IxFifVI,309667,10432,139,0,559
3112,IG62rpaOd0U,210747,6062,77,0,394
3113,fQKVQif3vZM,239079,4081,69,0,129
3114,83jyH6GW5Vs,69077,2164,47,0,88
3115,P2nGNNtxdKg,109604,1239,603,0,371
3116,Grvh5NtVBxo,124135,3035,17,0,344
3117,4r1UWVPg7XY,753121,7336,198,0,468
3118,uamkj4gfOmM,562843,14630,315,0,513
3119,_ZZ6C80acDs,1378450,53330,1233,0,928
3120,BwfUnKu8eLQ,148034,4880,60,0,380
3121,Ef1SRlPXXDc,175042,5144,424,0,356
3122,VtbSBHvRF0s,166184,1744,43,0,75
3123,YyRhTubEmOg,5457590,66791,689,0,3514
3124,mnThaF_nBno,23559,358,11,0,3
3125,PhK_fScrGJc,1397097,59899,528,0,1558
3126,IxmJ5kIndU0,22199,681,14,0,29
3127,mEKxsvwZras,687366,9600,117,0,430
3128,j21rEowLTgI,149039,5529,110,0,485
3129,7c-iFHSRXQM,11044,135,16,0,58
3130,khQ0zO6NGrE,622027,11342,116,0,1495
3131,HYYEH8qa-J4,341784,1563,53,0,140
3132,8AW78Bcj4SM,809431,2874,104,0,380
3133,J7Reki-_E2Q,549142,8827,339,0,555
3134,vJtvEA7VCKc,229728,4709,52,0,211
3135,Yy1LL6ytWmc,410651,7147,92,0,605
3136,9s-gEkiYKqA,179637,3297,55,0,97
3137,XFIWv9emwXQ,16284,753,68,0,141
3138,vJ-zWp1y2b4,959601,9893,227,0,1062
3139,m77I-HRo1V4,220769,4620,51,0,116
3140,FpGrMeKvJvA,305456,3391,48,0,509
3141,NbPwgYHvOcs,34159,388,6,0,7
3142,OFeQ0J753W4,2982527,27212,1138,0,3213
3143,Wosxu99MGBQ,527,39,2,0,7
3144,07721rBjV8k,181243,2967,39,0,131
3145,IeCfJ08n15U,979,81,2,0,5
3146,s78DPMSr_60,25376,490,7,0,11
3147,Vow78kN0zYk,567,26,0,0,15
3148,-FnG4Cu-1IQ,20860,1419,5,0,181
3149,4hmBbSlsbDw,11837,325,12,0,60
3150,cSF83cBgGGY,1687648,15156,606,0,1770
3151,lu2RCbppHHg,2591173,82503,872,0,1453
3152,r3lEycIiTCE,5592,98,4,0,0
3153,t1Kqp93OUl0,120979,2271,35,0,256
3154,jaKKgohblik,2421,196,0,0,31
3155,bKunH0WOvLU,920,9,2,0,2
3156,Aw2cpfyH7_w,12067,203,6,0,18
3157,46AJAbVzuwY,1296516,19106,273,0,2587
3158,cXZZBCao7vQ,71435,790,29,0,138
3159,mTqurr0My8E,301968,4207,135,0,216
3160,GjnquORMK6g,162530,2642,56,0,98
3161,ietp04eUvHo,1562552,25999,439,0,871
3162,NzF5_WLmXes,67579,816,122,0,214
3163,FhROX8BoYWc,2524266,21088,177,0,1136
3164,yvQ_wSJ3suY,234273,4273,55,0,405
3165,H3nk4qn18Hk,222463,2346,53,0,271
3166,YZuSlnv0kbc,280665,5769,46,0,707
3167,iEorCpa1GiI,343538,3008,52,0,375
3168,A_V_rA5haUA,119965,2381,27,0,87
3169,5I97FKF2tt4,2681954,25588,410,0,3880
3170,FT7KnuJfhug,143654,4558,31,0,176
3171,sVMJtsJCQlc,36217,549,26,0,12
3172,13Iofewp1Eo,473370,7984,122,0,866
3173,78izSgvKkIk,409637,17994,141,0,770
3174,yMZJfjUcOTY,404004,6833,154,0,813
3175,ttzmmzql4qE,146007,2191,42,0,92
3176,yv9WrJGS2ck,68835,678,30,0,9
3177,UVnz3M4VoAA,238855,9700,127,0,482
3178,-1lNYBt8Vkk,142442,2013,58,0,100
3179,D9P1TKOYFLg,136155,3883,40,0,341
3180,PF5HH8z8tlI,331349,16496,160,0,560
3181,tYCnc9km2x0,286546,3467,90,0,171
3182,kKSflgnXkF4,49294,1896,15,0,130
3183,ZrGaHSoUqQQ,997322,11535,339,0,914
3184,JKO8AAN-bOQ,856936,11937,226,0,310
3185,3FazTUVSa5M,6968967,282652,2521,0,12099
3186,JtbAzUi6QRw,707588,23680,154,0,1220
3187,aCJzWkoVsJ4,547794,15421,87,0,1219
3188,LBDiREfL-kk,72741,1950,210,0,1061
3189,s29u8z1ddbA,3846191,43566,804,0,2299
3190,7To_fFTiErY,1431734,12163,127,0,1028
3191,XVG2P67hnDk,258503,6553,158,0,810
3192,T2kmtOY6ZgM,134396,5780,46,0,225
3193,rsGVBLANZgk,35313,139,15,0,52
3194,z5qLe_T9BIo,303939,5653,59,0,852
3195,_3glRullbBU,1538,11,1,0,2
3196,eASmStH30J8,23849,611,8,0,167
3197,zsN7lBUypD0,29362,1460,19,0,247
3198,dtlkyCjrmNM,4921,203,5,0,12
3199,oyMB8FwZV-s,246689,7868,21,0,472
3200,xFrabMmrhKQ,136413,2935,93,0,704
3201,zOQ49hkZGkM,128969,2540,49,0,180
3202,F3AZ_Rlxh58,888034,7218,211,0,385
3203,JeKrIJJyA2Q,167681,4429,30,0,383
3204,7ad4x77n27g,454873,9832,307,0,292
3205,9E30DxJDco4,707896,31900,615,0,2042
3206,nfnwJxZK-ms,171997,4283,67,0,716
3207,0vXjwoGW3ws,219612,7153,116,0,705
3208,NXY5BRTgJHw,2544680,24141,1293,0,0
3209,4ZLw6-gmAWQ,558531,5780,98,0,251
3210,6q_w6A3m91o,313094,5701,75,0,1344
3211,GI9dCbZp1vU,191766,10672,54,0,862
3212,JOLHShmsxsw,146300,3755,41,0,370
3213,QexAm-had_s,339033,4384,69,0,252
3214,upM0IS1uwrc,3198016,29617,638,0,2577
3215,yivMitojbBU,996735,14931,996,0,3128
3216,VXOWoH9jn9k,1059602,21619,722,0,1367
3217,E8ucGVq26C0,15052,148,2,0,4
3218,5ROK5ESY_9s,662265,5762,162,0,294
3219,FgJ9URxlG9I,5102,93,1,0,9
3220,0_JDbZFUj90,2859,57,1,0,8
3221,HaQGnDVh5dE,333620,3541,90,0,150
3222,0WFC-42dpX8,3698500,19307,500,0,937
3223,kdIDHLp8Rfg,497414,11584,239,0,2930
3224,6M8R7fujFHg,107244,3283,75,0,243
3225,imc3-7knnaw,4897685,463963,963,0,13750
3226,GJ_OcwygAy0,58672,1483,92,0,372
3227,t3vYr_zq5_s,119004,736,26,0,65
3228,6qMCiNFMFrA,393297,1859,65,0,331
3229,_EFcKu1Wip4,242812,3161,64,0,78
3230,VYy6e9bitWo,87263,1752,36,0,129
3231,Z7IdBdDnHxA,64232,2858,17,0,135
3232,Xf0jqsxMYVw,110206,3689,85,0,153
3233,QNpQb-KVaYg,440249,6725,149,0,297
3234,qY6w02diIm0,153425,2384,42,0,494
3235,ZHHwkDU-AqI,429416,7736,108,0,370
3236,W8TyDS9hr14,35576,2031,61,0,169
3237,JA_vdoxarOQ,900422,12528,123,0,691
3238,7qK7d92a5iQ,193663,8707,37,0,142
3239,9yHc8tTz1Rg,3251064,17652,532,0,1747
3240,9ddqMQe6iE8,191117,3108,72,0,47
3241,hLekhN4yWc0,150789,1329,18,0,50
3242,Q5g5M6Z0rlU,1105,103,0,0,8
3243,5OZ4yK7dtOU,364836,12134,160,0,1705
3244,zx_2apQM-D4,1766378,18253,775,0,10116
3245,2dJapg3yZeo,131685,3838,27,0,115
3246,GPcNTA05Crs,3112,34,0,0,8
3247,EOuSpDWvPUQ,86696,494,169,0,0
3248,0LfkRnDHCyM,74752,4244,23,0,469
3249,WMNidQc7-fY,400514,3970,122,0,109
3250,xxU2yWy1IL8,1276530,9972,275,0,507
3251,6v0FHiUmO8o,165292,5074,83,0,937
3252,BrjjCuEBbG4,2181832,37687,533,0,669
3253,KPKE2eHFoK4,23122,2554,9,0,397
3254,odVEpsvxLBM,239243,5303,82,0,289
3255,N9Vv56FUUlk,120907,3786,22,0,457
3256,nDmM7EAlfXs,173950,3169,284,0,301
3257,5x4Q0LHEEK0,198075,2485,49,0,120
3258,AMlxyf3Luow,186432,1606,94,0,75
3259,vvsCUmXG3yk,99498,1991,24,0,65
3260,BorKlXUaHVU,666331,18321,238,0,533
3261,fMZWrInpK0I,18182,180,9,0,14
3262,mZot28mmNOo,714343,7878,115,0,532
3263,PXllNw8T7Kw,98997,2958,28,0,473
3264,5kmCz9r9DFc,377748,2762,63,0,310
3265,U5SVH3Tf1VI,434384,0,0,0,1639
3266,n2USdKq5L3U,2118989,33340,987,0,4904
3267,nGEVXEt8qfw,185813,6522,79,0,126
3268,ViNtGznwBK0,256196,6484,77,0,191
3269,Hb01YHr3S1Q,785669,5374,389,0,876
3270,Lq588mjX9Os,259707,1198,67,0,610
3271,V0RfU2smgkI,3095,184,3,0,10
3272,HnukNwBxhP8,985738,64154,176,0,996
3273,cPQtgjIaStQ,105726,2553,33,0,32
3274,V12O-1fnG14,8144,360,5,0,59
3275,Zh2F8v8xrwg,75315,1090,29,0,218
3276,NvvDTCpM1UA,1703,41,0,0,0
3277,x2gD2nVE4e8,89133,3092,92,0,343
3278,6nfgAsmvdP4,4421386,37859,657,0,4518
3279,h7t6x08VfH0,219356,3823,38,0,483
3280,mwPL1NN5Y4Q,173942,11360,195,0,735
3281,4k-Ypvg7woE,3063414,19992,632,0,4089
3282,vWEbx_8BMeY,2762386,113971,765,0,3064
3283,6itBMqp_zg4,181182,4289,26,0,475
3284,PrwFrQoPTcQ,623,35,0,0,2
3285,Q2EBCL3IA_I,112497,3152,30,0,247
3286,W2SCygndweQ,11941,412,5,0,55
3287,J5FVPhhL8MU,25546,1307,22,0,41
3288,w9TxA-w-gUk,1910842,33411,367,0,972
3289,5OFZvxSNWU4,617563,44391,67,0,1275
3290,_VOKyo7avQQ,426761,24428,235,0,2423
3291,kdZ68iABel4,2590,51,0,0,4
3292,uQHWS8TfbkQ,1609,11,0,0,0
3293,Wb_yjWwAn5A,1526513,9788,594,0,642
3294,b_fI__NaV2g,36491,591,27,0,145
3295,HtWRVgoK_rY,80385,1235,54,0,141
3296,ACwPeD3ibbw,129781,0,0,0,361
3297,cpW6T4LTCGI,672951,16135,140,0,1576
3298,IBTuNqbEDVk,256194,2574,184,0,72
3299,iDQbIVD6LXo,44318,0,0,0,9
3300,l7jXL8Uxj4M,341186,5450,160,0,272
3301,DJPG2SOjKAo,238678,2434,118,0,204
3302,NfXIp5mQtcY,70102,2129,17,0,36
3303,zfY5GksefRE,1722672,8933,413,0,380
3304,avLl5EisEIE,588817,5775,143,0,212
3305,FmexTvlD-dg,3279680,81275,997,0,3432
3306,z9JH6OO5RvI,1061734,5448,198,0,447
3307,mEeDxEKNF4M,380847,12992,316,0,731
3308,gi3clBVphZ0,10624977,218567,4615,0,7717
3309,QMG9qqQ-cVk,108579,4726,23,0,218
3310,Nk_JEYGmYjY,399835,4915,351,0,2519
3311,8EdVJqN9S7k,5536,254,4,0,33
3312,F1a6azahcmo,344777,12293,152,0,1130
3313,6agGY9AIlcE,557710,3809,102,0,263
3314,0pqNxAH3LDU,4584904,13230,516,0,1330
3315,kJgQ_6KauYY,291249,13588,44,0,638
3316,oT8CmscWHEQ,59204,4683,30,0,336
3317,jiXB-__p3g8,58640,655,34,0,41
3318,0VQSSIwBXXM,8610,38,4,0,6
3319,3TeScIAcOQ8,43867,1012,16,0,49
3320,IxYR-xvij3w,225101,16479,102,0,892
3321,epHmxUgqunI,1909707,8513,309,0,925
3322,EkTbbrJ2naI,138614,8834,133,0,875
3323,ELO-QfROOgo,97162,3627,32,0,68
3324,fzNUD52u1k0,42561,1276,17,0,191
3325,jAKC4Y5v6LU,90823,3781,141,0,334
3326,cFGrhRwwtPk,548990,11128,196,0,442
3327,SvmYLTspmo0,461420,29128,159,0,1754
3328,_JUiBgz5KCg,7526,132,3,0,27
3329,35e_RMMlVSk,46927,2169,10,0,65
3330,fFgkd84jRdk,105770,3485,27,0,127
3331,2KRua_0qhAQ,126564,2340,67,0,249
3332,dGRAZn8mQDg,3752146,63029,607,0,10655
3333,_IvJWpVOTkA,4577650,207282,2594,0,9483
3334,QKUyl5zO5tQ,176262,3219,40,0,355
3335,1n-Ttn9L1n0,140520,3922,85,0,294
3336,SKMY-0uTzcc,380870,12118,260,0,307
3337,eXsdjV3miz0,4520,157,0,0,11
3338,GmwN4_ayp-w,345873,14986,137,0,299
3339,-esGy3utaG0,75725,730,35,0,32
3340,wLN2xIh8t5c,1341445,14059,445,0,2358
3341,hrmg307Qsic,42802,552,5,0,39
3342,bbspyOxaSeA,83504,1448,57,0,149
3343,FUKiXKQqi54,99432,5307,34,0,274
3344,z8EHvA0sOnc,88652,4877,37,0,124
3345,M6xe1F9tQMU,1397176,10919,413,0,1606
3346,urzLn7ZhD_A,140228,2173,35,0,186
3347,fzlyEaVtQaQ,25546,347,2,0,58
3348,fjOBhF_Bkik,4048685,70956,1190,0,2811
3349,9c5C9--HYDg,1185252,9624,270,0,678
3350,pgQ39X8JLA8,896408,11154,287,0,612
3351,LpP8ZiT24J8,126678,3504,46,0,273
3352,LU8IIJB3fA4,530395,7956,123,0,457
3353,2CC0mmsgaBU,232412,1754,60,0,133
3354,nZro8Y-8vaI,534582,3725,98,0,418
3355,kshGoRxfdbw,395167,5646,92,0,101
3356,ST3YOE_n01Q,301282,10164,327,0,421
3357,KA_av5QX8U4,18070,494,42,0,33
3358,9TaBZNN4-mo,198016,2322,48,0,68
3359,qVsEhpNY9t4,122705,1930,24,0,257
3360,mjWDC9t31zY,1248629,44289,177,0,1092
3361,M7Vw8MaZ-hg,126434,2091,35,0,105
3362,7LNfnNMNinw,109652,1036,42,0,82
3363,VtwZNRl-epU,718808,11989,195,0,634
3364,q_Wqa8xtXuk,74634,1232,26,0,157
3365,qor2gQBnmW0,7723724,18437,3951,0,4511
3366,qtFtZNqVKhE,339533,3903,88,0,170
3367,IQc7Fm5JYvA,124617,1977,62,0,58
3368,_l9BI6CsR8U,180965,3817,100,0,493
3369,8smRDD5m5nM,722908,11490,134,0,1719
3370,AWF77ZbE40M,105633,5697,39,0,173
3371,JEL0q_6NmbA,534,31,0,0,0
3372,vB2rnVC-vVE,942552,6739,338,0,509
3373,Xsjj-283L24,2391,94,0,0,17
3374,ts4TY8WGZmY,975055,11018,371,0,5560
3375,Q9qWe0KRPcM,19063,738,23,0,60
3376,-g4eJLrPZEk,286661,4563,43,0,434
3377,c22ZJzlvY38,7219,520,7,0,92
3378,p-h6tc2Gv_c,8780,344,4,0,11
3379,PIQKm5uToqE,393165,3394,181,0,330
3380,EKZw03Xr2nU,15140,1133,6,0,132
3381,h31DjFy8968,1468559,26104,811,0,1214
3382,68-uNSyK9Fc,1209707,10298,174,0,776
3383,C7ORWe2qERg,428742,13301,144,0,702
3384,71BSoXoJ6eM,8587,202,5,0,69
3385,gEKfYZ0mf9E,200769,8958,63,0,580
3386,RxQ9im4qtUU,157529,2234,37,0,264
3387,PyposGnRKp8,166349,4073,70,0,183
3388,COMZ8XalKDA,705555,9768,231,0,1208
3389,Ffw25BbMaLY,96272,5679,26,0,344
3390,MBxVeIqgcVE,10058,203,1,0,6
3391,SieqsGsnUFI,3964,197,1,0,22
3392,vJZFe0Ev3x4,895430,8523,394,0,1211
3393,trZKtg2Vw0E,1038863,6174,119,0,318
3394,6eYfg9Uaqas,97686,0,0,0,72
3395,PKwlmWDIwcg,147049,7064,45,0,231
3396,_Q0UPo4Sotg,229684,2201,44,0,94
3397,izydLrMp3t8,461770,3473,164,0,529
3398,Dh0aNUCvUi4,12697,740,4,0,65
3399,hAdOaU6vczU,494853,3198,58,0,647
3400,fXcmhL3bjYc,6103728,63019,1291,0,9181
3401,XKMm9FbzXvM,1103378,27568,368,0,1928
3402,JBW3ADUaIjw,1775,103,7,0,26
3403,FzKg190_0D8,6018,250,0,0,27
3404,VsDA8XHvrs0,1515292,18268,352,0,2471
3405,kPPtakL2fWg,540191,38193,106,0,1343
3406,ejJlA2jhs6Y,127284,1974,27,0,238
3407,kqrm8YmqUNs,4549834,321149,1809,0,15889
3408,qLPAXK4J2A4,9685,359,14,0,37
3409,juayp9wHA7E,508686,2317,110,0,338
3410,8toBW1MJE0I,1834623,32795,880,0,9117
3411,lY_vKR2IngI,3044,176,6,0,13
3412,p0yST6MfkeI,7698,213,0,0,21
3413,ByUrpIfJDuM,1595,47,0,0,10
3414,TYXOWmp6alM,44975,864,4,0,138
3415,wgVyY-snqd4,7298112,434241,1569,0,18196
3416,i_id8LBs7cs,2828966,38321,935,0,1850
3417,rzWz3n1azQY,1186,66,1,0,6
3418,pTpCO9oHLco,307421,4137,105,0,141
3419,yCOr53tkR5M,16224,957,3,0,27
3420,t7FtibiuTYU,398342,6629,110,0,517
3421,Va-NvDxN-8Q,260,18,1,0,8
3422,tUpc2AQytlU,70949,2499,54,0,167
3423,HsR4sUgDm3g,896,0,0,0,15
3424,IdsYEtXDX5s,29813,409,5,0,249
3425,iNPJWmxWG8c,611840,7925,170,0,777
3426,R4NRM7oU_dw,672010,11500,123,0,1392
3427,NjU1tYb2z8Q,1222721,12121,286,0,764
3428,R27F56pdFOs,437041,2605,64,0,247
3429,yKItDZH64B8,681859,4606,131,0,304
3430,6BaXNxx3Fbk,17783,183,4,0,51
3431,gr-eTSG8TlE,593427,8431,129,0,349
3432,tctDm_Jd7j8,15144,626,15,0,40
3433,c_sSOuK-efk,554519,8686,737,0,1779
3434,UNeOIF931tY,489946,7033,37,0,501
3435,JkqEWi34am8,1744577,6557,360,0,1439
3436,Q-uAfP4rBlM,371752,6667,81,0,243
3437,aqVExlpxp4g,112598,2157,32,0,44
3438,uRetASXc3ks,83755,2272,17,0,47
3439,dUwRZbO_8kg,1360743,33936,1648,0,7084
3440,zHrH3SfZl0E,229773,5402,64,0,116
3441,QCeZVtuXeN4,331782,1323,50,0,166
3442,Wp4iv5MJNJQ,8601,322,18,0,21
3443,vC8wuPsa_uk,521878,8528,250,0,1364
3444,5jaZeGYUH1A,299692,6205,68,0,194
3445,RSmCaugopHM,205412,4111,51,0,64
3446,rC5cuLluHJE,2150,29,0,0,14
3447,9LMSTku4sac,115350,4407,55,0,388
3448,kmu0PDkpgm8,138746,1552,28,0,96
3449,lwqviPCFN9s,756,39,0,0,1
3450,tcCM7A3zAdA,526836,24531,291,0,1029
3451,MoLW046Mx_U,20592,1314,7,0,109
3452,-r8O1Rw7DcM,127003,3550,43,0,68
3453,_qNe-77-xeY,2403779,6929,321,0,403
3454,3-t76X14PDg,439880,6505,119,0,303
3455,LbCObCXRZcs,19245,1270,2,0,81
3456,ooGWllZ5TmE,36247,1090,18,0,77
3457,x3dBVwY_dos,29871,1488,15,0,71
3458,9NeYOFgddcI,634776,7351,72,0,452
3459,0Do3JWBXBuQ,2000,33,0,0,2
3460,qdxRGXEx4yM,6146,256,18,0,33
3461,cs8SNTs1EYw,91509,1962,19,0,46
3462,9ZERAdJvV28,130410,1704,19,0,199
3463,u4Q1V19QisU,297049,2277,91,0,351
3464,iggItOFTRng,191661,4044,44,0,116
3465,BLWvAO0CpMQ,554,50,0,0,6
3466,cAE81s_WPCo,2994,466,5,0,12
3467,emymU-AtUEk,168033,2917,79,0,150
3468,JYTBRsjn6-s,7169,356,1,0,45
3469,BPnAUAU0OIo,2266,9,2,0,1
3470,1-WjGK0BqMg,8124,331,2,0,18
3471,1CGIDcqEIVQ,2759119,24699,917,0,2107
3472,BmOKUdBQOcI,141071,4797,32,0,246
3473,nFwGsH4UqXM,1216185,24584,381,0,713
3474,bc4hjbhbJMM,53629,1457,18,0,239
3475,iz_JH4Y5EVk,900908,8508,235,0,418
3476,Q6m0qV-Edxc,1053185,0,0,0,1005
3477,-dfGA2qS4t4,204464,9679,133,0,166
3478,ZLoWIezSTzA,236239,7513,89,0,367
3479,kjG0VHE8EYQ,264427,9139,130,0,295
3480,MHTs602ZZqw,73130,2079,24,0,185
3481,14oMuGLEev8,193301,10401,30,0,278
3482,I9GKHeOaJ9Y,399935,7077,99,0,217
3483,Y3-Rai9eJDg,1733327,25477,613,0,1156
3484,0VmT9F7y81s,1771755,28696,651,0,799
3485,JXGKeq14Lbk,4558402,69735,2123,0,2911
3486,6G7EXjXmixc,4817758,49839,3553,0,9793
3487,UhZe3-PrEd4,127001,2614,33,0,32
3488,HDRN-vefEHM,72898,3636,17,0,107
3489,EiZSh-lLb3E,86630,2711,40,0,136
3490,nmxah4VMQJA,468574,4261,136,0,586
3491,6_X2pPNXEaQ,374068,7962,72,0,399
3492,JB1ZluuFEJk,138800,9803,83,0,363
3493,c9Vv10_u9mk,275197,11592,61,0,173
3494,ajFKZlIZ5ME,100453,2041,24,0,28
3495,fHI1MHoM6B4,219127,7676,71,0,444
3496,PW5VfBnmCY0,432045,4461,91,0,240
3497,zLXawaUk8R4,2698683,50264,2317,0,3389
3498,em7PLZw0yW0,46305,2488,36,0,149
3499,xUlbWAeDOg8,29954,1740,10,0,118
3500,GjZTgHr98ZE,183658,5691,86,0,331
3501,mnS2LySOHcM,1783006,26229,319,0,2319
3502,P-BEyQN0o90,3513,149,0,0,36
3503,KOT_Rt45dtw,48166,920,17,0,111
3504,e4OCsQMU_gM,17258,0,0,0,75
3505,mjwtgmRijt8,347820,4793,101,0,173
3506,n4Wb9mJuCqw,58808,1652,29,0,398
3507,LtztloGqBQI,241797,9076,150,0,426
3508,Arx5liWbCV8,33797,736,7,0,10
3509,YrpCD5lGTO4,1541,19,4,0,4
3510,7y3ZbJ_bjZs,24882,371,5,0,27
3511,JdmywD5Jg3o,233705,2439,26,0,158
3512,LiOJDYkhEPo,13196,719,14,0,64
3513,SwG128S7oq4,2367722,35309,428,0,4747
3514,xguVx7lTLjc,1321564,25431,1192,0,1436
3515,e9tadscT1Yw,6025,69,4,0,19
3516,2t5BVlEXvP4,2366012,18118,501,0,4533
3517,0gPEIgIXZc0,2469765,43030,620,0,2592
3518,sNb7GZoMqBo,249902,2242,109,0,319
3519,nmK5yiKFgO0,529838,4867,85,0,443
3520,cqtaYnPkNjU,65944,1246,24,0,63
3521,-p3RdbhsMgQ,107202,3728,47,0,408
3522,5X1erD5W67M,775498,32922,408,0,3402
3523,zixsqgQAeV0,204693,3456,44,0,44
3524,hKAly0OQ338,451767,13292,168,0,1004
3525,904v78E9kEg,889316,13222,216,0,522
3526,qAhE7USduHI,702616,4128,82,0,397
3527,ptWRZMkdxfs,1506413,28018,1141,0,2177
3528,6OlSuM7IHAE,1038573,8068,296,0,766
3529,eFEmMXuvt70,15560,324,8,0,68
3530,__iLvPVpinQ,157356,2836,39,0,118
3531,47XRRFNtJVU,7513,267,2,0,21
3532,R3wBMRXkifU,55043,2505,31,0,53
3533,UPTagCsOhQg,1060839,18070,246,0,1042
3534,790DFQHuNMc,239978,7860,63,0,314
3535,slNMFD2tLEI,306639,2242,44,0,217
3536,QUr9QjJrqqY,583370,7218,193,0,368
3537,6nOWDYVZZiU,83860,2646,24,0,159
3538,tsA62Sdc1oI,697872,7167,159,0,277
3539,ExHXdxoxKBk,461792,8491,372,0,4356
3540,owIgmdl0hLQ,578543,6255,120,0,197
3541,B9XTHCDXRIg,21603,497,14,0,17
3542,8BoidfVbtt4,920724,8054,398,0,1043
3543,O_2qW4mqOBo,1161658,32737,388,0,1234
3544,nFUTv1H6FE0,18572,207,5,0,16
3545,iOwmD5DEUGU,1205791,8249,271,0,977
3546,yC3of7gq-y4,950,46,0,0,9
3547,iCCBpotuSO4,196286,4815,148,0,2209
3548,5n1_NgNblcw,1547329,21792,305,0,1272
