,title,video_id,date
2060,"한국 군사 퍼레이드, 한국군 무기 군사력 예비군 위엄, 시가행진에 미얀마 한국인 해외 외국인 파병 반응! South Korea Military Parade, March! [Eng]",rYTfTbOGhFg,<class 'datetime.date'>
2061,[중국반응] 한국의 쿼드 가입과 외교 전략을 분석하는 중국. 결국 한국은 미국편 vs 지금상황은 사실상 중국편 #중국반응 #해외반응 #중국방송,yPNMqSmwmWQ,<class 'datetime.date'>
2062,[해외반응] &quot;왜 한국산으로 표기하는 거야?&quot; 한국 마트를 방문한 일본인 글에 충격받은 외국인들 // &quot;우리는 한국산 딸기를 좋아해&quot;,ncoJctph_n8,<class 'datetime.date'>
2063,일본 vs 한국 공연 패널 반응 비교 #브리튼 갓 탤런트,vFv5HA01uKA,<class 'datetime.date'>
2064,일본반응 | 평범한 한국 병원 모습에 난리난 일본인들 &quot;한국 병원은 이게 다 된다고?&quot;,1V0XKhd5HzE,<class 'datetime.date'>
2065,【일본반응】 일본 거주하는 미국인이 일본사람과 한국사람 비교하자 180도 다른 모습에 충격받은 이유 &quot;일본도 한국처럼 해야한다&quot;,ej-30FlgRUQ,<class 'datetime.date'>
2066,【일본반응】 한국 사람들이 앉아있는 의자 보고 일본 사람들 뭐냐며 당황한 이유 &quot;나는 살면서 처음 보는건데?&quot;,xdoMpcZ7URc,<class 'datetime.date'>
2067,외국인들 한국 미용실 서비스에 감탄하는 반응을 보이는 이유,aN9ouiOK-V8,<class 'datetime.date'>
2068,【일본반응】 일본에서는 최신 제품이지만 한국은 줘도 안 쓴다고 하자 충격 받은 일본인들 &quot;한국 사람들은 대체 뭘 쓰길래?&quot;,xMgGPde60mw,<class 'datetime.date'>
2069,일본반응|&quot;한국이 선진국이라고?&quot; 생선에서 방사능이 검출되자 경악한 일본인들이 빨리 한국으로 도망가야 한다고 울고 있는 이유,NwcRLWY6YJU,<class 'datetime.date'>
2070,[해외반응] &quot;한국을 무시했던 내가 부끄럽다&quot; 한국과 비교되는 일본 노트북 사진에 외국인들이 반성하는 충격적인 이유,sC7rS4JbdXc,<class 'datetime.date'>
2071,【일본반응】 매일 1000원짜리 먹는 일본 사람들이 한국처럼 밥이 먹고 싶다는 이유 &quot;한국 사람들이 정말 부럽다&quot;,6GOpD9MMwdY,<class 'datetime.date'>
2072,"외국인의 서대문형무소 영상에 한국 일본 댓글 전쟁! 유관순 열사, 독립운동 해외 세계 반응! Japanese Occupation of Korea [Eng]",OTiXhMozhHo,<class 'datetime.date'>
2073,일본반응|일본인들이 한국탓이라고 조롱했지만 오히려 인도네시아가 한국편을 들자 극대노 하는 일본인들,iUpSjUhWJV4,<class 'datetime.date'>
2074,현재 미국 갱단이 한국 아저씨를 보면 절대 시비걸지 말라는 이유,zrkL7kLJ6OU,<class 'datetime.date'>
2075,"대만 대학생들 ‘심쿵’ 스킨십, 한국남잔 괜찮아",BZYA2SkvKJ8,<class 'datetime.date'>
2076,한국사는 외국인이 무심코 올린 평범한 길거리 영상에 난리난 해외반응,2lVCuiS1TNw,<class 'datetime.date'>
2077,【일본반응】 일본사람들이 외출 시 꼭하는 이것 한국사람들 때문이라며 난리 난 이유 &quot;한국이 기준을 너무 높여놨어&quot;,DITFifFISfM,<class 'datetime.date'>
2078,"일본반응 l 한국여성들은 당당하지 일본여성들이 순종적인 이유, 일본 여성들이 결혼을 하게 되면 포기할 수 밖에 없는 이것",RfZ2giHTOZk,<class 'datetime.date'>
2079,"일본반응 l 아이들이 자라기 좋은 한국, 노인들이 지내기 좋은 일본. 놀이터와 공원 스케일",9RF_N91-IB0,<class 'datetime.date'>
2080,&quot;일본반응&quot; 일본의 인성 때문에 한국만큼의 자유가 없어질까 불안한 일본반응 &quot;한국처럼 생각이 깨어나게 될까 봐 정부에서 손을 쓰려고 하는 거야&quot;,_wyOfxrXmIQ,<class 'datetime.date'>
2081,일본반응 l 한국은 스케일링 무료! 일본은 유료! 구강구조 열악한 것도 서러운데 일본이 치과가 많은 이유,jrgfF-SlRFc,<class 'datetime.date'>
2082,[TOP5 한국 미신] 한국 미신을 처음 듣는 외국인 아이들의 반응 / Korean Superstitionㅣ 플레이그라운드,JFqwjj11u5Q,<class 'datetime.date'>
2083,【일본반응】 일본에서 한국을 따라한 일본인이 모든 곳에서 거절 당하자 고개를 떨군 이유 &quot;한국과 일본은 너무 다른 세상이다&quot;,_N0kGl3-XZU,<class 'datetime.date'>
2084,일본반응 | 충격적인 사진에 한국 본받자는 일본 &quot;우리 제발 한국을 보고 배우자&quot;,feq6c3-C_Ww,<class 'datetime.date'>
2085,"일본반응 한국의 모든 집에 있는 이것을 보자 일본에는 왜 이것이 없냐는 일본인 / 일본문화,일본소식",FHo39Qr0hcc,<class 'datetime.date'>
2086,중국 어선 300척이 한국 위협하자 이지스함 출격시켜 한방에 보낸 상황,jUKqvpQq3G4,<class 'datetime.date'>
2087,일본반응 | 한국 검사키트에 손가락 빠는 일본 &quot;우리도 좀 나눠주면 안 돼...?&quot;,kNiamhwG1Uc,<class 'datetime.date'>
2088,일본반응 | 거리에서 &#39;이것&#39;하는 한국 모습에 &quot;한국인 국민성은 세계 최고네&quot;,wiCI2EWVXAU,<class 'datetime.date'>
2089,[일본반응] 한국의 고층 아파트 단지를 보자 도쿄는 완전 시골 같다며 난리 난 우익 &quot; 한국의 빌딩 숲은 정말 대단하잖아 완전 선진국 느낌이야&quot;,Amyck3IXQdI,<class 'datetime.date'>
2090,중국반응│대한민국 항공모함 건조 공식 발표│논란 많았지만 항모 반드시 필요│미국과 연합해 중국에 대항하기 위한 것 중국도 준비해야│중국어로[路],HV8_3tkX2m0,<class 'datetime.date'>
2091,[일본반응] 일본칼럼 한국보다 KPOP 팬이 더 많은 나라! 일본! 일본인이 꼭 봐야할 KPOP 영상!,vk7EpqBr4ss,<class 'datetime.date'>
2092,일본반응 |긴급사태! 선언으로 페닉에 빠진 일본인들이 한국이 필요하다고 애원하는 이유/ 도쿄올림픽 개최를 한국과 공동으로 해야한다,_MYF7HJG3uM,<class 'datetime.date'>
2093,"[일본반응] 日 언론 &quot;도쿄올림픽 축구 한국 역대 최고, 일본은 죽음의 조&quot;",q7jMCWZpcHM,<class 'datetime.date'>
2094,"일본반응 한국의 선진화 된 온라인 수업과 일본의 수업이 너무 비교가 되자 현실부정하는 일본문화,일본소식",mdy-7hQvQJg,<class 'datetime.date'>
2095,&quot;독일은 왜 빼먹어요!&quot; 한국의 한류제품을 독일에서도 반드시 출시해달라며 대대적인 움직임을 전개하고 있는 독일네티즌 상황,5MpIOYy8l_I,<class 'datetime.date'>
2096,【일본반응】 편의점 음식이 주식이었던 일본인들이 한국 사람들이 밥 먹는 모습을 보고 부러워 죽겠지만 말을 못하는 이유 &quot;한국에서만 할 수 있는 거잖아...&quot;,f1OMyK856RU,<class 'datetime.date'>
2097,한국여자와 결혼하겠다고 하자 프랑스 부모님이 보인 놀라운 반응,hENRLUystJc,<class 'datetime.date'>
2098,🇰🇷한국배우 &#39;윤여정&#39; &#39;오스카 수상소감&#39; 영화 미나리 관련 해외반응 모음집! l 한글자막 l 인터뷰 모음,st101tGhbm4,<class 'datetime.date'>
2099,해외반응 | 외국인이 보고 놀란 한국 모습!! 왜 한국이 대단한걸 한국인만 모르냐며 난리난 해외반응,BLNm7V7u11M,<class 'datetime.date'>
2100,해외반응 | &quot;역시 한국 사람의 아이디어는 인정해 줘야 해!&quot; 해외 네티즌들이 한국의 ‘이곳’을 보며 열광한 이유는?,6Uf5zP69JQQ,<class 'datetime.date'>
2101,일본반응.2년 후면 한국에 따라잡힌다는 발표가 나오자 뒤늦게 깨달은 일본 넷 우익의분노. 한국은 언제 이렇게 뒤 쫓아 온거야?,rVxY4uUnFdY,<class 'datetime.date'>
2102,【일본반응】 일본에서는 못하는 게 당연하지만 한국은 못하는 사람이 전혀 없어서 일본인들이 이해 못하겠다고 하는 이유 &quot;한국 사람들은 이걸 어떻게 하지?&quot;,tKZvCJSv_rE,<class 'datetime.date'>
2103,&quot;결국 또 한국인이야???&quot; 한국 버스 사진 한 장에 부러워 미치는 외국인반응 // &quot;이러니 한국을 갈 수밖에 없지&quot; [해외반응],Ns5DHiTyBYo,<class 'datetime.date'>
2104,&quot;한국인들은 다 작은 거 아니었어...?&quot; 한국 특수부대에 외국인들이 열광하는 이유 // &quot;한국인들은 분명 아시아인이 아닐 거야&quot; [해외반응],qxBbLhAVQqg,<class 'datetime.date'>
2105,[일본반응] &quot;한국 가정집엔 무조건 있다고?&quot; 일본에서 본 적 없는 물건에 충격 // &quot;한국인들이 이렇게 잘 살았어?&quot;,svuNhPXhk2s,<class 'datetime.date'>
2106,[해외반응] &quot;한국에선 상상도 할 수 없는 일이야&quot; 와이파이 OO 사건에 경악한 외국인 반응,0lM_QlzzE00,<class 'datetime.date'>
2107,[일본반응] 한국에 왔다가 현실 깨닫고 충격 받아 다시 한번 한국 가고 싶다는 일본 반응 &quot; 한국의 거리 분위기는 일본에서는 느낄 수 없으니까&quot;,Kio5SK5a6UQ,<class 'datetime.date'>
2108,"[일본반응] 한국, 현무5 미사일에 필요했던 엔진기술을 성공했다! 세계7위 강대국은 대한민국군!!",89mCU_aRO0o,<class 'datetime.date'>
2109,중국반응│한국 연예인을 너무 좋아하는 해외 스타들│한국 스타에 대한 사랑을 공개적으로 밝힌 중국인 연예인│중국 언론도 중국인들도 모두 포기한 그들의 사랑│중국어로[路],YxJ3ieitz00,<class 'datetime.date'>
2110,[해외반응] &quot;왜 한국에서만 다른 거야?&quot;한국에서 달라진 자국음식에 외국인이 충격받은 이유 // &quot;한국은 영국 음식도 가능할지도&quot;,OBT8hsj2VSg,<class 'datetime.date'>
2111,일본반응 | 한국 지하철 모습 보고 놀란 일본 &quot;이거 우리만 아직 쓰는거였어?&quot;,yN8x-gCG-bw,<class 'datetime.date'>
2112,【일본반응】 일본 집집마다 있는 돌덩이 한국에서는 한개도 없다고 하자 일본 사람들 숙연해진 이유 &quot;한국 사람이 저러면 큰일난다&quot;,qt2tMhM4dI8,<class 'datetime.date'>
2113,【일본반응】 일본 기술이라고 믿고 있던 일본사람들이 한국 도움받은 것 알게되자 좌절한 이유 &quot;말도 안돼 한국 거라고?&quot;,eUeYqm40yqU,<class 'datetime.date'>
2114,"[일본반응] 일본의 10대들 한국밖에 모르는 상황! 일본 중장년층 한국을 아래로 보는 이유 [해외반응] &quot;영국친구가 일본사람이 불쌍하다고&quot;, &quot;댓글에 중장년층 한국 혐오가 넘치네&quot;",ugkKydD0SrI,<class 'datetime.date'>
2115,"한국 도움없이는 일본 올스톱인 상황 [일본반응, 한국 반응]",RTQUH6dMlyg,<class 'datetime.date'>
2116,【일본반응】 일본사람들이 한국사람들은 목욕 할 때 이걸 한다고 하여 깜짝 놀란 이유 &quot;이러니 한국 사람들이 냄새가 덜하지&quot;,2U2OFxESj3g,<class 'datetime.date'>
2117,[파라과이반응] 한국에 거주하는 파라과이인을 반성하게 만든 한국인의 정직함,xgKCF7OiFc8,<class 'datetime.date'>
2118,"일본반응 | 한국남자는 전부 총을 다룰수있다고 놀라는 일본반응, 일본여자들은 한국남자와 결혼하고싶다는데..",qeP1P-2AsOk,<class 'datetime.date'>
2119,현재 미국의 메이저 방송사가 한국인이 30년동안 해온 행동을 공개하자 방청객들이 주저앉아 오열한 이유 [해외반응],JhXQKul5Ib0,<class 'datetime.date'>
2120,[일본반응] &quot;제발 인정할 건 인정하자...&quot; 한국 선진국 발표를 욕하고 깎아내리기 바쁜 일본인들 // &quot;한국은 최악의 후진국이잖아!&quot;,ujbZfbW-5Xo,<class 'datetime.date'>
2121,"일본반응 | 미군장교가 100% 한국이 그냥 이긴다고 말한 이유, 한국의 군사력 세계 최고입니다. 붙을 생각 하지마세요",2K0AJz2709E,<class 'datetime.date'>
2122,[일본반응] 일본네티즌 &quot;한국에 절대 질리가 없다!&quot; &quot;한국 일본과 일일이 비교하지 말아라!&quot;,Pkx_JLqzJ1s,<class 'datetime.date'>
2123,[일본반응] 1분기 한국 조선업 수주금액 16조원 전년보다 7배 증가,ezuTML3_nZo,<class 'datetime.date'>
2124,"[일본반응] 한국의 KF-21, 전투기 엔진을 국산화! 세계에 공개한다. 5세대 KFX개발 속보~ 선진국 대한민국군!",lG83eeAK9xg,<class 'datetime.date'>
2125,"[일본반응]일본 한국에 도발, 그런데 뜻밖의 일본인들 반응 ..“한국을 찾는 이유? 이제 뻔하다”",UQ7w48mn-4Y,<class 'datetime.date'>
2126,"[일본반응] 러시아가 한국 어선에는 너그러운데 일본 배는 보자마자 출격하는 이유, 일본 정부 &quot;똑같은 상황인데 도대체 왜그러나&quot;. 강대국은 한국과 동맹을 맺으 려합니다!!",En1f21blU9U,<class 'datetime.date'>
2127,[일본반응] 일본의 최대 컴플렉스였던 이것을 한국이 해결한 것이 못마땅한 우익 반응 &quot; 한국이나 중국은 이제 서양과 대등할 정도야&quot;,Qu0_NUyvipo,<class 'datetime.date'>
2128,[해외반응] [일본반응] 한국과의 관계개선에 공을 들이고 있는 일본방송사와 일본 국회의원에게 깜짝놀란 일 본반응. 충격적인 진실 드러나고,ZmrwOm6ZA_k,<class 'datetime.date'>
2129,[일본반응] 한국의 평범한 속보 방송을 보고 수준차이 난다며 깜짝 놀란 일본 &quot;한국은 완전 최첨단 방식이네&quot;. 일본은 한국보다 열등 있음을 받고있다,GLjqN6EFCT0,<class 'datetime.date'>
2130,"[일본반응] 한국, 신궁 미사일을 장착한 K30 비호 자주대공포의 숨겨진 성능, 해외수출간다! 선진국한국 기갑 전차부대 K2 K9!!",_UOVrr7EjoQ,<class 'datetime.date'>
2131,일본반응 한국이 미사일발사 잠수함에 스텔스 메타물질까지 적용하자 놀라운 기적이 발생! 한국영토독도 지키는 궁극의!!,Pkd5FFmxrMQ,<class 'datetime.date'>
2132,"[일본반응] 한국, 천궁2 미사일은 러시아와 한국군 기술동맹을 의미하는 이유!  KF-X등 무기정보 속보)",2UhJjsxVRHQ,<class 'datetime.date'>
2133,일본반응 ! 한국에서 일하고 싶어요! 삼성이 압도적으로 전세계 1위 인기기업에 선정되자 난리난 일본반응!?,bHmLh7XBNEM,<class 'datetime.date'>
2134,[21년 4월] 방콕 카페 겸 레스토랑. 100년 전 태국 공주의 정원. &quot;더 가든스 오브 딘소르 팰리스&quot; The gardens of dinsor palace,hf237tW67nk,<class 'datetime.date'>
2135,[ORIGINAL SONG / 자작곡] Let Me Fly,Xc6vBnvwD-k,<class 'datetime.date'>
2136,[해외반응] 한국과 일본 XX 모습에 경악한 외국인반응 // &quot;일본인들의 이중성이 역겹다....&quot;,JewwcOUWmfY,<class 'datetime.date'>
2137,해외반응 | &quot;한국에는 이상한 특성 15가지가 있다!&quot; 외국인들이 한국인들을 한눈에 알아볼 수 있었던 이유는!?,4Dx82tG_WsA,<class 'datetime.date'>
2138,[해외반응] 한국과 일본 지하철 XX 모습에 경악한 외국인반응 // &quot;이러니 한국이 일본보다 선진국이지&quot;,dlJtXfG0RaM,<class 'datetime.date'>
2139,"[해외반응] 대한민국 특전사를 처음 본 외국인들 반응이 대박! &quot;태권도를 넘어 특공무술도 한류열풍&quot; / (특전사 해외반응, 외국반응 등)",8FZNt0mii5s,<class 'datetime.date'>
2140,【해외반응】 한국을 믿지 못 했던 외국인들이 흔한 한국인들의 행동에 놀라는 이유 &quot;한국은 이제 믿을 수 있겠네&quot;,EohpD5cgRzA,<class 'datetime.date'>
2141,프랑스 사람이 한국 최신형 가전제품 매장 보면 감탄하는 반응을 보이는 이유,2vee27qYSpA,<class 'datetime.date'>
2142,한국 기겁하던 해외 용병들이 한국에서 몇 달 살면 생기는 일,bZvmRWW2n2A,<class 'datetime.date'>
2143,최근 해외 유명 방송의 건장한 외국인이 한국 등산 문화 취재하러 왔다가 기절한 이유,4U3bet2bTuQ,<class 'datetime.date'>
2144,[해외반응] &quot;전 세계에서 한국이 유일해&quot; 한국 산을 방문한 외국인이 충격받은 이유 // &quot;한국은 기적을 만들어냈어&quot;,bnvbbkRmNHs,<class 'datetime.date'>
2145,괴물이라고 알려진 한국의 부대가 위기에 처한 몽골을 구하러 투입된 이유,SQbgLYHIPqY,<class 'datetime.date'>
2146,한국에 관광온 외국인이 촬영한 영상에 한국의 충격적인 모습이 공개되자 전세계가 발칵 뒤집힌 이유,b989StLqXv4,<class 'datetime.date'>
2147,[일본반응]한국 엔터테인먼트 강한이유 분석하자 일본 네티즌들 분노섞인 댓글이 줄지었다/&quot; 또 한국 조작하고있냐? &quot;/한국에 관심없다/ 그런데 K팝 팬전세계1위 일본,bHG4zuGfp_s,<class 'datetime.date'>
2148,&quot;일본반응&quot; 세계 점유율 1위인 일본기업 또 하나 더 한국으로 도망쳤다는 소식에 포기한 일본반응 &quot;독점적 세계 점유율 1위 기업이라도 한국이 사용해주지 않으면 추락이야&quot;,ZZ_Ju40BDk4,<class 'datetime.date'>
2149,【일본반응】 일본인들이 한국과 원룸 비교를 하다가 입이 다물어지지 않는 이유 &quot;다 일본처럼 살고 있는 줄 알았는데..&quot;,CEqqcO0QDx8,<class 'datetime.date'>
2150,미국 마트에서 중국인들 행동 본 해외 네티즌들이 한국 마트 영상 보고 5초간 침묵하다 경악한 이유,Ep4gCk6ZHx8,<class 'datetime.date'>
2151,[일본반응] 킹덤 일본좀비 쪽팔려서 못살겠다!! 한국사극과 좀비가 합치니깐 이렇게 재미 있다니! 킹덤 시즌2 해외반응!,QblLoC-w-h4,<class 'datetime.date'>
2152,"한국의 지원을 바라는 일본 [일본 반응, 해외 반응]",DKvj2aaANKQ,<class 'datetime.date'>
2153,[일본반응] 日 언론 &quot;전투기 개발에 일본이 한국에 추월 당하는 날&quot;,5Z201AHqiew,<class 'datetime.date'>
2154,[리액션] 카디비 뮤비를 처음 본 한국댄서들의 반응,pgrU6be8PVs,<class 'datetime.date'>
2155,Part 1 대만사람들은 한국과 일본 중 어느나라를 더 좋아하나?,gJBy2lKbiE4,<class 'datetime.date'>
2156,[일본반응] 한국 영화감독 수익보고 분노하는 일본 영화감독,aejSOqcH1wo,<class 'datetime.date'>
2157,일본반응 | 일본인은 한국 노래에 푹 빠졌는데 한국에선 아무도 일본 노래 안 듣자 난리난 우익들 &quot;한류 수입 금지해야 되겠는데?&quot;,-hZP3x60aGI,<class 'datetime.date'>
2158,&quot;일본반응&quot; 한국이 미국에 선진승격하라며 큰소리치자 일본은 강등된다며 경악한 일본 반응 &quot;행정 시스템이나 민도같은 요소들이 포함되면 일본은 강등되고 한국은 승격할 거야,fUIr7OU6bbI,<class 'datetime.date'>
2159,일본반응 | 일본에선 한 달이 걸리는 이것을 한국은 하루만에 끝내자 놀란 일본 &quot;한국은 어떻게 이게 가능하지?&quot;,AGSi8Ua58PU,<class 'datetime.date'>
2160,한국 대구에서 최첨단 로봇을 직접 보고 문화 충격을 받은 유럽인의 생생한 반응,_om69Ds_4nE,<class 'datetime.date'>
2161,"[일본반응] 한국 영화, 광고 때문에 일본이 억울해하고 분노하는 이유",bo1GiHs6aJM,<class 'datetime.date'>
2162,해외반응 | “또다시 한국이 승리했다!” 강원도 차이나타운 건설 백지화에 대한 해외 네티즌 반응!,_uwtvRXdaro,<class 'datetime.date'>
2163,&quot;일본반응&quot; 일본 회사원들 점심에 등장한 기계에 한국은 궁상안 떤다며 분한 일본반응 &quot; 일본의 전자제품 개발 수준이 이정도인거냐?한국은 삼성이나 엘지에서 돌돌말리는 티비라거나,KTa8dUYAQGg,<class 'datetime.date'>
2164,&quot;한국을 무시했던 내가 부끄럽다..&quot; // 한국 &#39;이것&#39; 사진 한 장 때문에 프랑스가 뒤집어진 충격적인 이유 [해외반응],7eTOEStIRMA,<class 'datetime.date'>
2165,[해외반응] 미국 언론 &quot;브레이브걸스 한국 어디에도 있다! 해외네티즌 &quot;레드썬 갓띵작 이다!&quot;,efMoYHBTr6I,<class 'datetime.date'>
2166,일본여자들이 말하는 한국남자는?,rEkBf5v4CVg,<class 'datetime.date'>
2167,[브라질반응] 전차계의 페라리 한국의 &quot;K2 흑표&quot;,XPP-LgyWJbE,<class 'datetime.date'>
2168,[콜롬비아반응] 한국 지원으로 콜롬비아에 코로나19 대응 중환자병상 설치,9Dz3wUEUTa8,<class 'datetime.date'>
2169,딸의 전역 기념으로 한국행을 선택한 이스라엘 부모님의 반응,dzb1EWB8pKk,<class 'datetime.date'>
2170,"[중국반응] 한국 무장헬기 독자개발, 국산 공대지 미사일까지… 한국 군사산업은 무섭다!",OIU_dAGDfHM,<class 'datetime.date'>
2171,일본 자위대 군함 성능 자랑한다며 한국 어선 공격하자 5분후 벌어진 일 &quot;그냥 겁만 주려고 했는데..&quot;,HvL1KOMbvU8,<class 'datetime.date'>
2172,&quot;한국은 핵이 무서운 쫄보다&quot; 해외에 올라온 글에 외국인들이 분노한 이유 // &quot;유일하게 극복한 나라 답다&quot; [해외반응],t9q4EiM8BeM,<class 'datetime.date'>
2173,최근 중국의 충격적인 영상이 퍼지자 외국인들이 한국행 티켓을 사는 이유,rYrL3wg7-iQ,<class 'datetime.date'>
2174,북한군이 이상한 행동을 하는 영상이 해외에서 폭발적인 인기를 끌자 외국인들이 한국인을 찾는 이유 [해외반응],hBHxQafALP4,<class 'datetime.date'>
2175,[일본반응] 미사일전투함 한국의 KDX-3 구축함! 현무4로 일본을 침몰시킨다! 한국군과 고구려의 속보!!,ZClHm3aMf8Q,<class 'datetime.date'>
2176,일본에서 험한꼴 당한 안젤리나 졸리가 일어나서 바로 한국행 티켓 끊은 이유,Ca1XtSOnLEE,<class 'datetime.date'>
2177,[일본반응] 미국과 유럽이 한국은 환영하면서 일본은 크게 비판하자 탄식하는 우익 반응 &quot; 또다시 일본이 전세계 비판의 대상이 되고 있어&quot;,TKSgwQRVh-c,<class 'datetime.date'>
2178,현재 미국을 공포에 빠뜨린 무시무시한 생물을 한국이 단 5분만에 초토화시킨 사건 // “지나가던 이장님이 해결해준 상황”,PjbdinAPYiE,<class 'datetime.date'>
2179,✅충격적인 대만 국방부의 보고서가 공개되자 전세계가 한국을 주목하는 놀라운 이유#독도 #레드백 #현무4 #비트코인 #손흥민 #미얀마 #차이나타운 #KFX #KF-21,KJGdbNSKpRw,<class 'datetime.date'>
2180,[ 해외반응 ] 인터넷규제에 지친 중국인들 한국 IT기업에 SOS에 보내는 상황,GJOoqI_nJdQ,<class 'datetime.date'>
2181,[중국반응] 한국산 전투기 무시하던 중국산 전투기가 한국의 훈련기에도 발릴 위기! 한국의 대역전극에 중국이 단체로 멘붕온 상황! 한국은 미니 F-16을 준비 중이다!,m7xFuHk2ack,<class 'datetime.date'>
2182,"[중국반응] 예상치 못한 움직임... 한국 아파치 가디언 대량배치, 중국 포위망 가속화 &quot;헬기의 제왕 아파치, WZ-10으로는 상대 못한다&quot;",OpLn9A0z50Y,<class 'datetime.date'>
2183,[해외 반응] 한국이 일본을 박살 낼 한방 공개하자 일본인들 한국에 대이동 시작 / 한국의 한방에 일본 전체 초토화,RFjk2DA-J2o,<class 'datetime.date'>
2184,[일본반응] 일본에서 한류 절정인데 한국은 J-pop 전혀몰라 분노한 일본상황! l &quot;한국은 일본음악을 왜 안듣는거야??&quot;,NbBAfEohhoM,<class 'datetime.date'>
2185,미국에서 한국 구식소총에 아직까지 열광하는 이유 한국 예비군 소총 분해·조립 모습에 “총기 금지국 말도 안되는 장면이다”,4fKnx-45k_M,<class 'datetime.date'>
2186,일본인들이 한국 횟집에 처음 오면 경악하는 이유.. 일본인 반응,bdaa8rfbvXw,<class 'datetime.date'>
2187,일본 여고생한테 한국 사람인 척 했을 때 반응ㅋㅋㅋ [일본인 유이뿅],jzJtJmaCOIE,<class 'datetime.date'>
2188,한국 뽀로로 바나나 우유 처음 먹어본 미국 어린이의 반응! American tried Korean BANANA milk !,0RqZpHtyQ7w,<class 'datetime.date'>
2189,태어나서 처음으로 한국 여군과 전투식량을 먹어 본 북한 군인의 반응은?,tBmGidvYdrQ,<class 'datetime.date'>
2190,&quot;알아서 해결하세요!&quot; 한국정부의 단호한 대응에 발칵 뒤집힌 나이지리아 상황,ty_IJWxE4no,<class 'datetime.date'>
2191,【일본반응】 한국에 처음 왔는데 한국 곳곳에는 &#39;이것&#39;이 너무 많다며 충격받은 일본인들 &quot;대체 이게 왜 한국에 있는 거야?&quot;,oWyQLGb6W8E,<class 'datetime.date'>
2192,해외에서 조회수 폭발한 한국의 시민의식 영상을 본 이란여자의 진짜 반응,fPkEX_SeccE,<class 'datetime.date'>
2193,한미일 중에서 한국이 제일 부럽다는 대만 대학생들,XNQVuobqGlw,<class 'datetime.date'>
2194,【일본반응】 일본 방송에서만 듣던 한국 모습과 실제 한국모습과 다른 실제 한국의 모습은 너무 충격적이었다며 일본인이 웃을 수밖에 없었던 이유 &quot;이게 한국의 진짜 모습이라고?&quot;,KuYLBh5XH1Q,<class 'datetime.date'>
2195,최근 g7개최 앞두고 해외언론 한국관련 기사 쏟아내는 이유 &quot;한국제발 가입해달라&quot; 몸값높아진 최근상황,iSFjiMpSCHo,<class 'datetime.date'>
2196,【일본반응】 일본에서는 한 번도 본 적이 없는데 한국에서는 &#39;이것&#39;이 흔해 빠졌다며 일본인들의 질투심이 폭발해버린 상황,qiJKCYWsTJY,<class 'datetime.date'>
2197,중국반응│대한민국 국가 경쟁력 30-50클럽 국가 중 4위│세계 철강생산량 6위 조선업 1위 군사력 6위│한국을 유럽이나 중동 지역에 두면 패권국이 된다│​중국어로[路],H5VcO41tKd4,<class 'datetime.date'>
2198,최근 한국에 처음온 미국인이 주저앉아 오열하는 영상이 보도되자 미국 전체가 한국에 감동한 이유,57qwhYlPiyI,<class 'datetime.date'>
2199,[외국반응] 한국 과자를 처음 맛본 인도네시아 여자들의 반응 | Pertama kali nyobain makanan Korea,zXZ-shVe6Yg,<class 'datetime.date'>
2200,"[해외반응] 한국의 반중정서에 대해서 해외네티즌들은 어떤 반응을 보일까? &quot;세계는 지금 한류열풍과 반중열풍&quot; / (반중정서 해외반응, 중국 해외반응 등)",jGfj54je5zI,<class 'datetime.date'>
2201,[해외반응] 한국과 비교되는 일본의 XX신문에 경악한 외국인반응 // &quot;한국에 비하면 일본은 최악의 후진국&quot;,vcoQEuwufvw,<class 'datetime.date'>
2202,"[일본반응]한국이 다시 일어나려 하고있다는 외신 소식에 일본인들 초 긴장 상태에 들어갔다/ &quot; 조작된 통계일뿐, 한국은 조작국이다 &quot;",jJue0gMnCM0,<class 'datetime.date'>
2203,[일본반응]&quot;한국에 도움 요청해야&quot; 일본 젊은층들이 폭발한 상황. 분노에 찬 젊은층들&quot;정부 수치 믿을 수 없어&quot;. 붕괴 현실화 되자 &#39;자택 요양&#39; 하라는 일본 정부,rAYy75gvFEQ,<class 'datetime.date'>
2204,외국의 한 방송사에서 한국의 믿기 힘든 이야기를 소개하자 한국인들이 눈물을 흘리는 이유 [해외반응],nv-b_l_yw5k,<class 'datetime.date'>
2205,"[일본반응] 한국 버스 차원이 다르다, 데이터 무료 지상낙원 일본은 비용지불데이터, 한국은 데이터 유목민",C6ujr4j2x9k,<class 'datetime.date'>
2206,일본인들이 착각하는 대한민국의 실제 군사력 l 자위대는 최강이고 한국에는 탱크도 없다고 믿는 일본 상황,irzUTmlKZCU,<class 'datetime.date'>
2207,"대만 길거리에서는 3초마다 한국이 보입니다 (한국 해외 반응, 조금 오버해서.. ^^;)",roPr8gZN7as,<class 'datetime.date'>
2208,[외국인반응] &quot;한국이 그리워 미칠 것 같습니다&quot; 지구상 어디에도 이런 나라는 없다?? // &quot;내가 중국을 죽도록 증오하는 이유,AAMf1ir56zc,<class 'datetime.date'>
2209,"[일본반응] 일본인들이 부러워하는 한국 야경의 1번지, 이곳을 가보기 전에는 한국의 야경을 평하지 말지어다!",HKMKrmpsmRs,<class 'datetime.date'>
